123,5,503,71,40,2,7.6875,0.3125,31.4375,2.5795,4.4375,2.5,0.125,0.3641,0.2051,0.0103,4.157150425,1.370837784,1,0.0625,9,0.5625,5,0.3125,0,0,12,0.75,1,0.0625,0,0,0,0,1,0.0625,0,0,0,0,13,0.8125,12,0.75,0,0,0,0,1,0.0625,0,0,1,0.0625,0,0,1,0.0625,10,0.625,0,0,0,0,0,0,32,2,7,0.4375,0,0,7,0.4375,20,1.25,1,0.0625,0,0,24,1.5,6,0.375,2,0.125,550,191,152,0,0,79,49,16,3.618421,1.256579,11.9375,9.5,0,0,0.519737,0.322368,1
145,8,531,80,43,3,8.5294,0.4706,31.2353,2.4813,4.7059,2.5294,0.1765,0.3738,0.2009,0.014,4.080821523,1.411096846,5,0.294118,36,2.117647,1,0.058824,1,0.058824,13,0.764706,4,0.235294,0,0,0,0,0,0,0,0,0,0,11,0.647059,9,0.529412,0,0,1,0.058824,0,0,0,0,0,0,3,0.176471,3,0.176471,4,0.235294,0,0,0,0,2,0.117647,22,1.294118,4,0.235294,0,0,9,0.529412,13,0.764706,1,0.058824,3,0.176471,24,1.411765,4,0.235294,1,0.058824,638,212,162,1,1,81,50,17,3.938272,1.308642,12.470588,9.529412,0.058824,0.058824,0.5,0.308642,1
115,1,443,50,42,6,7.1875,0.0625,27.6875,2.4749,3.125,2.625,0.375,0.2793,0.2346,0.0335,4.229633562,1.012937809,0,0,3,0.1875,1,0.0625,0,0,2,0.125,4,0.25,1,0.0625,0,0,0,0,0,0,0,0,4,0.25,11,0.6875,0,0,0,0,7,0.4375,0,0,1,0.0625,23,1.4375,1,0.0625,0,0,0,0,0,0,0,0,26,1.625,7,0.4375,0,0,15,0.9375,12,0.75,0,0,6,0.375,12,0.75,11,0.6875,0,0,597,201,141,1,1,88,65,16,4.234043,1.425532,12.5625,8.8125,0.0625,0.0625,0.624113,0.460993,1
88,5,402,48,32,4,8.8,0.5,40.2,2.6623,4.8,3.2,0.4,0.3179,0.2119,0.0265,4.298796034,0.872805251,3,0.3,2,0.2,20,2,0,0,6,0.6,3,0.3,1,0.1,0,0,0,0,1,0.1,0,0,4,0.4,12,1.2,0,0,0,0,8,0.8,0,0,0,0,7,0.7,0,0,1,0.1,0,0,0,0,0,0,13,1.3,6,0.6,2,0.2,3,0.3,13,1.3,2,0.2,2,0.2,7,0.7,14,1.4,2,0.2,560,177,130,2,1,90,70,10,4.307692,1.361538,17.7,13,0.2,0.1,0.692308,0.538462,1
97,0,282,46,15,8,5.3889,0,15.6667,2.2381,2.5556,0.8333,0.4444,0.3651,0.119,0.0635,3.241073021,1.667993476,2,0.111111,11,0.611111,23,1.277778,0,0,17,0.944444,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055556,0,0,0,0,0,0,1,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055556,0,0,0,0,9,0.5,5,0.277778,0,0,3,0.166667,12,0.666667,1,0.055556,0,0,386,117,84,0,0,34,17,18,4.595238,1.392857,6.5,4.666667,0,0,0.404762,0.202381,1
98,0,301,48,17,4,6.125,0,18.8125,2.2296,3,1.0625,0.25,0.3556,0.1259,0.0296,3.642070331,1.407674482,7,0.4375,37,2.3125,8,0.5,0,0,9,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1875,0,0,0,0,2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.1875,3,0.1875,0,0,4,0.25,7,0.4375,0,0,4,0.25,8,0.5,5,0.3125,3,0.1875,420,147,97,1,0,47,29,16,4.329897,1.515464,9.1875,6.0625,0.0625,0,0.484536,0.298969,1
78,1,234,43,14,3,6,0.0769,18,2.2718,3.3077,1.0769,0.2308,0.4175,0.1359,0.0291,3.524896311,1.250030267,2,0.153846,11,0.846154,4,0.307692,0,0,5,0.384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.076923,0,0,0,0,1,0.076923,0,0,0,0,0,0,0,0,0,0,1,0.076923,0,0,1,0.076923,20,1.538462,1,0.076923,0,0,5,0.384615,6,0.461538,1,0.076923,0,0,7,0.538462,1,0.076923,1,0.076923,272,80,66,0,0,40,24,13,4.121212,1.212121,6.153846,5.076923,0,0,0.606061,0.363636,1
44,0,117,22,3,0,4.8889,0,13,2.1667,2.4444,0.3333,0,0.4074,0.0556,0,2.949012331,1.331911373,0,0,2,0.222222,1,0.111111,0,0,1,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111,1,0.111111,0,0,0,0,1,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1.222222,0,0,1,0.111111,2,0.222222,5,0.555556,4,0.444444,0,0,3,0.333333,1,0.111111,0,0,124,38,34,0,0,21,14,9,3.647059,1.117647,4.222222,3.777778,0,0,0.617647,0.411765,1
44,0,117,24,3,0,4.8889,0,13,2.2075,2.6667,0.3333,0,0.4528,0.0566,0,3.005451473,1.144165857,0,0,1,0.111111,5,0.555556,0,0,2,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111,1,0.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,1,0.111111,2,0.222222,7,0.777778,1,0.111111,0,0,2,0.222222,1,0.111111,0,0,139,40,33,0,0,23,18,9,4.212121,1.212121,4.444444,3.666667,0,0,0.69697,0.545455,1
74,0,224,32,12,5,6.1667,0,18.6667,2.6353,2.6667,1,0.4167,0.3765,0.1412,0.0588,3.057063066,1.459805137,12,1,2,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.666667,0,0,0,0,0,0,0,0,1,0.083333,0,0,0,0,0,0,5,0.416667,0,0,0,0,17,1.416667,0,0,0,0,1,0.083333,17,1.416667,0,0,0,0,2,0.166667,7,0.583333,0,0,266,95,72,2,2,30,16,12,3.694444,1.319444,7.916667,6,0.166667,0.166667,0.416667,0.222222,1
85,0,266,42,13,1,6.5385,0,20.4615,2.66,3.2308,1,0.0769,0.42,0.13,0.01,2.991592731,1.904732546,6,0.461538,2,0.153846,7,0.538462,0,0,7,0.538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.923077,0,0,0,0,0,0,0,0,1,0.076923,0,0,0,0,0,0,8,0.615385,0,0,0,0,18,1.384615,0,0,0,0,0,0,24,1.846154,0,0,0,0,0,0,2,0.153846,0,0,355,116,87,3,0,27,11,13,4.08046,1.333333,8.923077,6.692308,0.230769,0,0.310345,0.126437,1
52,0,175,32,8,0,5.7778,0,19.4444,2.1341,3.5556,0.8889,0,0.3902,0.0976,0,3.293536841,0.771517498,0,0,27,3,1,0.111111,0,0,2,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,1,0.111111,2,0.222222,0,0,0,0,1,0.111111,0,0,1,0.111111,1,0.111111,0,0,1,0.111111,0,0,0,0,0,0,10,1.111111,1,0.111111,0,0,1,0.111111,9,1,0,0,0,0,1,0.111111,1,0.111111,1,0.111111,253,80,61,0,0,38,33,9,4.147541,1.311475,8.888889,6.777778,0,0,0.622951,0.540984,1
55,0,142,21,9,1,4.5833,0,11.8333,2.2903,1.75,0.75,0.0833,0.3387,0.1452,0.0161,3.163002086,1.279420861,7,0.583333,4,0.333333,1,0.083333,0,0,1,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.666667,2,0.166667,0,0,6,0.5,4,0.333333,1,0.083333,8,0.666667,5,0.416667,0,0,0,0,171,58,46,0,0,26,13,12,3.717391,1.26087,4.833333,3.833333,0,0,0.565217,0.282609,1
90,0,249,39,17,0,6.4286,0,17.7857,2.3271,2.7857,1.2143,0,0.3645,0.1589,0,3.397429666,1.438656947,11,0.785714,15,1.071429,0,0,0,0,1,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.5,0,0,1,0.071429,0,0,0,0,1,0.071429,0,0,6,0.428571,0,0,0,0,0,0,1,0.071429,11,0.785714,0,0,0,0,2,0.142857,11,0.785714,0,0,1,0.071429,7,0.5,0,0,3,0.214286,280,93,78,0,0,39,23,14,3.589744,1.192308,6.642857,5.571429,0,0,0.5,0.294872,1
68,0,218,27,18,0,6.8,0,21.8,2.5952,2.7,1.8,0,0.3214,0.2143,0,3.524029152,1.135712056,7,0.7,5,0.5,2,0.2,0,0,4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7,0,0,2,0.2,0,0,0,0,15,1.5,2,0.2,0,0,1,0.1,13,1.3,0,0,2,0.2,3,0.3,1,0.1,0,0,263,89,71,0,0,42,26,10,3.704225,1.253521,8.9,7.1,0,0,0.591549,0.366197,1
97,0,298,42,19,0,6.4667,0,19.8667,2.6607,2.8,1.2667,0,0.375,0.1696,0,3.455267726,1.300203564,11,0.733333,0,0,3,0.2,0,0,4,0.266667,1,0.066667,1,0.066667,0,0,0,0,0,0,0,0,0,0,13,0.866667,0,0,0,0,0,0,0,0,0,0,0,0,4,0.266667,0,0,1,0.066667,0,0,0,0,22,1.466667,1,0.066667,0,0,2,0.133333,23,1.533333,1,0.066667,3,0.2,6,0.4,1,0.066667,0,0,372,129,97,0,0,48,30,15,3.835052,1.329897,8.6,6.466667,0,0,0.494845,0.309278,1
123,4,326,53,28,1,6.8333,0.2222,18.1111,2.4511,2.9444,1.5556,0.0556,0.3985,0.2105,0.0075,3.681587655,1.488231048,2,0.111111,21,1.166667,1,0.055556,0,0,9,0.5,4,0.222222,0,0,0,0,0,0,0,0,0,0,5,0.277778,4,0.222222,0,0,0,0,0,0,0,0,1,0.055556,0,0,7,0.388889,0,0,0,0,0,0,0,0,7,0.388889,0,0,0,0,5,0.277778,5,0.277778,2,0.111111,3,0.166667,15,0.833333,2,0.111111,3,0.166667,339,104,91,0,0,47,24,18,3.725275,1.142857,5.777778,5.055556,0,0,0.516484,0.263736,1
103,4,286,39,28,2,7.9231,0.3077,22,2.487,3,2.1538,0.1538,0.3391,0.2435,0.0174,3.656735697,1.52049653,1,0.076923,12,0.923077,1,0.076923,0,0,6,0.461538,5,0.384615,0,0,0,0,0,0,0,0,0,0,8,0.615385,6,0.461538,0,0,0,0,0,0,0,0,0,0,0,0,4,0.307692,0,0,2,0.153846,0,0,0,0,10,0.769231,0,0,0,0,8,0.615385,7,0.538462,0,0,0,0,13,1,2,0.153846,2,0.153846,281,100,84,0,0,44,23,13,3.345238,1.190476,7.692308,6.461538,0,0,0.52381,0.27381,1
86,0,248,52,2,1,5.375,0,15.5,2.4554,3.25,0.125,0.0625,0.5149,0.0198,0.0099,3.537357684,1.168107829,4,0.25,10,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,17,1.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.3125,1,0.0625,0,0,5,0.3125,10,0.625,0,0,0,0,5,0.3125,2,0.125,1,0.0625,259,94,77,0,0,44,29,16,3.363636,1.220779,5.875,4.8125,0,0,0.571429,0.376623,1
116,0,351,62,20,0,6.4444,0,19.5,2.4041,3.4444,1.1111,0,0.4247,0.137,0,3.672276174,1.526430468,6,0.333333,13,0.722222,4,0.222222,0,0,3,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,6,0.333333,8,0.444444,0,0,2,0.111111,0,0,0,0,1,0.055556,0,0,0,0,7,0.388889,4,0.222222,0,0,1,0.055556,18,1,1,0.055556,0,0,4,0.222222,11,0.611111,0,0,1,0.055556,14,0.777778,1,0.055556,0,0,359,124,104,0,0,50,27,18,3.451923,1.192308,6.888889,5.777778,0,0,0.480769,0.259615,1
108,0,314,58,15,1,6,0,17.4444,2.3259,3.2222,0.8333,0.0556,0.4296,0.1111,0.0074,3.656215938,1.589127678,5,0.277778,21,1.166667,0,0,0,0,1,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,5,0.277778,4,0.222222,0,0,1,0.055556,0,0,0,0,1,0.055556,0,0,0,0,6,0.333333,0,0,0,0,4,0.222222,15,0.833333,0,0,0,0,4,0.222222,10,0.555556,0,0,4,0.222222,12,0.666667,2,0.111111,1,0.055556,348,118,94,0,1,47,25,18,3.702128,1.255319,6.555556,5.222222,0,0.055556,0.5,0.265957,1
82,0,231,46,12,0,5.4667,0,15.4,2.2647,3.0667,0.8,0,0.451,0.1176,0,3.083975837,1.792737997,0,0,14,0.933333,1,0.066667,0,0,4,0.266667,0,0,0,0,0,0,0,0,0,0,0,0,8,0.533333,3,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.333333,14,0.933333,0,0,0,0,1,0.066667,4,0.266667,1,0.066667,1,0.066667,11,0.733333,1,0.066667,0,0,260,81,67,0,0,25,12,15,3.880597,1.208955,5.4,4.466667,0,0,0.373134,0.179104,1
95,0,311,53,19,3,6.3333,0,20.7333,2.2214,3.5333,1.2667,0.2,0.3786,0.1357,0.0214,3.754882756,1.356044806,4,0.266667,11,0.733333,1,0.066667,0,0,3,0.2,1,0.066667,0,0,0,0,0,0,0,0,0,0,8,0.533333,3,0.2,0,0,0,0,2,0.133333,0,0,1,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,17,1.133333,4,0.266667,0,0,6,0.4,10,0.666667,0,0,1,0.066667,16,1.066667,12,0.8,1,0.066667,357,110,90,0,0,54,34,15,3.966667,1.222222,7.333333,6,0,0,0.6,0.377778,1
125,0,316,57,24,7,6.25,0,15.8,2.4122,2.85,1.2,0.35,0.4351,0.1832,0.0534,3.272550203,1.50422797,13,0.65,38,1.9,2,0.1,0,0,0,0,5,0.25,0,0,0,0,0,0,0,0,0,0,5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.15,4,0.2,0,0,2,0.1,7,0.35,0,0,0,0,11,0.55,5,0.25,0,0,326,110,87,0,0,32,16,20,3.747126,1.264368,5.5,4.35,0,0,0.367816,0.183908,1
122,3,380,47,17,10,7.625,0.1875,23.75,2.5,2.9375,1.0625,0.625,0.3092,0.1118,0.0658,3.680704118,1.436893975,15,0.9375,19,1.1875,7,0.4375,0,0,2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0625,16,1,0,0,1,0.0625,0,0,0,0,0,0,1,0.0625,0,0,0,0,0,0,0,0,0,0,10,0.625,7,0.4375,0,0,11,0.6875,4,0.25,0,0,1,0.0625,15,0.9375,8,0.5,3,0.1875,491,171,121,2,0,56,36,16,4.057851,1.413223,10.6875,7.5625,0.125,0,0.46281,0.297521,1
