0.000000,1
0.577350,1
0.308607,1
0.308607,1
0.527046,1
0.294884,1
0.000000,1
0.827170,1
0.816497,1
0.588348,1
0.426401,1
0.397360,1
1.118034,1
0.522233,1
0.447214,1
0.308607,1
0.707107,1
0.000000,1
0.447214,1
0.745356,1
0.690066,1
0.433013,1
0.766965,1
0.750000,1
0.836660,1
0.666667,1
0.559017,1
0.000000,1
0.000000,1
0.000000,1
0.500000,1
0.784465,1
0.333333,1
0.577350,1
0.000000,1
0.316228,1
0.577350,1
0.000000,1
0.000000,1
0.433013,1
0.000000,1
0.707107,1
0.000000,1
0.000000,1
0.316228,1
0.901388,1
0.447214,1
0.707107,1
0.801784,1
0.648886,1
0.342997,1
0.436436,1
0.282843,1
0.235702,1
0.542326,1
0.500000,1
0.858395,1
0.433013,1
0.790569,1
0.387298,1
0.420084,1
0.456435,1
0.565685,1
0.471405,1
0.707107,1
0.223607,1
0.000000,1
0.500000,1
0.577350,1
0.301511,1
0.525226,1
0.000000,1
0.577350,2
0.919866,2
0.577350,2
0.797724,2
0.904534,2
0.547723,2
0.603023,2
0.774597,2
0.942809,2
0.277350,2
0.324443,2
0.308607,2
0.683130,2
0.632456,2
0.866025,2
0.577350,2
0.852803,2
0.794719,2
0.577350,2
0.620174,2
0.426401,2
1.303840,2
0.866025,2
0.522233,2
0.852803,2
1.183216,2
0.674200,2
0.953463,2
0.866025,2
0.645497,2
1.183216,2
0.953463,2
1.333333,2
1.000000,2
0.542326,2
0.632456,2
0.816497,2
0.774597,2
0.577350,2
0.666667,2
0.797724,2
0.816497,2
0.707107,2
0.426401,2
0.755929,2
0.794719,2
0.877058,2
0.738549,2
1.074172,2
0.816497,2
0.852803,2
0.784465,2
1.154701,2
0.738549,2
0.763763,2
0.500000,2
0.577350,2
1.264911,2
1.095445,2
1.080123,2
1.118034,2
1.000000,2
1.341641,2
1.128152,2
0.666667,2
0.925820,2
1.000000,2
1.167748,2
1.087115,2
0.912871,2
0.763763,2
0.707107,2
0.845154,2
1.358732,2
0.919866,2
1.224745,2
1.118034,2
1.060660,2
1.224745,2
1.069045,2
1.167748,2
1.264911,2
0.845154,2
1.109400,2
0.919866,2
0.648886,2
1.037749,2
1.206045,2
0.377964,2
0.881917,2
1.087115,2
0.866025,2
1.581139,2
0.957427,2
0.816497,2
1.000000,2
1.336306,3
1.366260,3
0.823754,3
0.912871,3
0.745356,3
1.354006,3
0.666667,3
1.051315,3
1.188177,3
1.204159,3
1.076055,3
0.564076,3
0.688247,3
1.341641,3
1.091089,3
1.112697,3
1.143544,3
0.977008,3
1.302172,3
1.272418,3
1.000000,3
1.307032,3
1.100239,3
0.854850,3
1.492405,3
1.187051,3
1.143544,3
1.318761,3
1.206045,3
1.290994,3
1.080123,3
1.511858,3
0.841625,3
1.060660,3
1.398051,3
1.150035,3
1.183216,3
1.309307,3
1.224745,3
1.661325,3
1.357848,3
1.490712,3
1.108409,3
1.463850,3
1.881080,3
1.553639,3
1.793709,3
1.273063,3
1.815571,3
1.262438,3
1.463850,3
1.224745,3
1.114641,3
1.322876,3
1.612452,3
0.840168,3
1.154701,3
1.025978,3
1.224745,3
1.023533,3
1.208941,4
1.802776,4
1.527525,4
1.892969,4
1.133893,4
1.690309,4
1.941451,4
1.892969,4
1.870829,4
1.500000,4
1.662740,4
1.069045,4
1.290994,4
2.140872,4
1.563472,4
1.414214,4
1.493576,4
1.750000,4
1.570563,4
1.264911,4
2.190890,4
1.673320,4
1.519109,4
1.945691,4
1.683251,4
2.250926,4
1.791794,4
1.677051,4
1.532971,4
1.791794,4
1.589439,4
1.463850,4
1.350381,4
1.354006,4
1.732051,4
1.876166,4
1.164965,4
2.000000,4
1.828887,4
1.782855,4
1.457738,4
1.644957,4
1.665151,4
1.172604,4
1.549193,4
1.511858,4
1.677051,4
1.235442,4
