6.747126,12.428571,1
6.690377,14.058824,1
7.077922,9.625,1
6.632813,13.473684,1
6.984615,17.727273,1
6.883721,19.846154,1
7.933333,6.666667,1
7.410072,15.444444,1
8.326531,6.125,1
7.045822,16.863636,1
7.349558,9.04,1
6.64,8.333333,1
7.570093,17.833333,1
7.233677,18.1875,1
6.807692,20.8,1
6.872549,12.75,1
6.720812,21.888889,1
4.871795,5.571429,1
7.612766,13.823529,1
6.884817,19.1,1
7.55102,28,1
6.827778,20,1
7.02439,5.857143,1
8.555556,6,1
7.292683,18.222222,1
7.041916,12.846154,1
6.464286,9.333333,1
6.316176,15.111111,1
7.18705,21.384615,1
7.873418,6.583333,1
6.589744,16.25,1
6.669811,15.142857,1
6.655022,22.9,1
6.725564,20.461538,1
7.680511,14.227273,1
4.830986,6.454545,1
8.465116,6.142857,1
8.207692,13,1
6.473118,6.2,1
7.245283,4.818182,1
7.244275,13.1,1
6.816514,16.769231,1
7.257962,13.083333,1
7.448276,4.461538,1
6.704545,18.857143,1
6.807927,23.428571,1
7.322485,14.083333,1
6.916667,8,1
4.933333,5,1
6.708487,16.9375,1
7.31746,6.3,1
7.232044,21.294118,1
6.835443,11.285714,1
7.371681,22.6,1
7.123457,6.230769,1
6.609756,8.2,1
6.455,22.222222,1
6.931464,18.882353,1
7.215686,12,1
5.828571,5,1
8.054348,13.142857,1
7.589958,17.071429,1
8,4,1
7.054878,18.222222,1
6.849206,18,1
6.444444,18,1
7.846512,17.916667,1
7.19403,19.142857,1
6.852941,19.428571,1
7.282609,23,1
7.163043,16.727273,1
7.796296,15.428571,1
7.257576,5.5,1
6.976471,18.888889,1
6.730392,18.545455,1
7.081081,4.625,1
7.897727,14.666667,1
6.486692,15.470588,1
6.761538,21.666667,1
6.85,14,1
7.669725,12.111111,1
6.182482,17.125,1
7.882629,21.3,1
7.086957,15.333333,1
6.4375,13.714286,1
6.7,10.833333,1
7.333333,19.333333,1
7.113402,19.4,1
8.282609,6.571429,1
7.555556,6.428571,1
7.168675,13.833333,1
7.033898,14.75,1
6.975207,17.285714,1
7.804348,5.111111,1
6.827869,17.428571,1
7.318519,19.285714,1
6.99187,11.181818,2
8.593407,7.28,2
7.363095,15.272727,2
7.598684,7.238095,2
7.147059,19.428571,2
7.124424,24.111111,2
7.36,16.666667,2
7.180505,12.590909,2
7.335079,23.875,2
7.285714,17,2
6.366492,21.222222,2
7.126168,13.375,2
7.425101,13.722222,2
7.282051,24.818182,2
6.962865,17.952381,2
6.435185,18,2
7.003546,21.692308,2
7.430723,25.538462,2
8.019048,21,2
6.596939,17.818182,2
6.889423,7.172414,2
8.043103,8.923077,2
7.143678,17.4,2
7,17.111111,2
7.152778,16.941176,2
7.118881,21.45,2
6.968153,16.526316,2
6.887399,17.761905,2
7.551724,16.789474,2
7.420886,16.631579,2
7.348018,9.08,2
6.975124,16.75,2
7.550725,17.25,2
7.135385,20.3125,2
7.143519,16,2
7.125475,17.533333,2
6.304511,24.181818,2
7.440922,19.277778,2
7.331579,13.571429,2
7.237226,22.833333,2
7.664063,18.285714,2
6.862974,21.4375,2
7.064103,18.571429,2
7.242775,15.727273,2
6.772664,21.088235,2
7.283401,15.4375,2
6.594796,16.8125,2
7.657627,21.071429,2
6.162162,16.444444,2
7.154185,16.214286,2
7.486726,18.833333,2
7.185,9.52381,2
6.861878,16.454545,2
7.965035,6.809524,2
6.913978,19.076923,2
7.525862,20.173913,2
6.919003,24.692308,2
7.26087,14.636364,2
6.339934,16.833333,2
7.561321,21.2,2
7.292105,23.75,2
6.785714,17.684211,2
6.96,21.875,2
6.761671,23.941176,2
7.027397,16.222222,2
6.28692,16.928571,2
7.184615,18.571429,2
6.77459,16.266667,2
6.799517,18.818182,2
7.176871,13.363636,2
7.018248,14.421053,2
7.264286,15.555556,2
6.64539,19.227273,2
7.756881,16.769231,2
6.725806,6.888889,2
7.103139,22.3,2
7.33945,15.571429,2
7.43,14.285714,2
6.785714,5.25,2
6.277551,17.5,2
6.305556,16.363636,2
7.304348,12.545455,2
6.876448,18.5,2
7.294118,13.909091,2
7.410112,7.73913,2
7.962025,7.9,2
7.151724,15.263158,2
7.146341,18.636364,2
7.563636,21.153846,2
7.760417,14.769231,2
7.577947,15.470588,2
7.078853,17.4375,2
7.124138,22.307692,2
7.688172,5.470588,2
6.602564,19.5,2
6.807882,15.615385,2
6.515152,19.8,2
7.535117,19.933333,2
7.149206,18.529412,2
7.670782,20.25,2
7.263492,24.230769,2
5.922535,14.2,2
6.451064,9.4,2
7.135135,20.555556,2
8.114537,20.636364,2
7.426606,24.222222,2
8.767442,7.588235,2
7.773585,6.625,2
7.529221,17.111111,2
6.599237,13.789474,2
6.822785,20.789474,3
6.848485,8.25,3
7.73913,20.909091,3
7.105422,27.666667,3
7.128668,22.15,3
6.64881,21,3
8.109677,20.666667,3
8.098667,19.736842,3
7.314754,23.461538,3
7.187908,22.666667,3
7.172297,21.142857,3
7.36876,16.342105,3
7.343511,24.5625,3
7.212291,19.178571,3
6.936306,24.153846,3
6.686825,19.291667,3
6.992172,25.55,3
7.222857,12.5,3
6.916515,17.774194,3
7.669675,21.307692,3
7.398892,21.235294,3
7.181818,22,3
6.843575,15.565217,3
7.090652,15.347826,3
6.67507,25.5,3
6.677778,17.142857,3
7.002874,24.857143,3
