1.309307,1
0.408248,1
1.133893,1
1.556624,1
1.414214,1
1.095445,1
1.779513,1
1.306094,1
1.558387,1
1.571810,1
0.935414,1
1.395481,1
1.566699,1
1.593255,1
0.942809,1
1.763834,1
1.250000,1
1.537412,1
1.131371,1
2.000000,1
1.600781,1
1.549193,1
1.322876,1
1.290994,1
0.534522,1
1.662740,1
1.341641,1
2.171241,1
1.374369,1
1.201850,1
1.563472,1
1.386750,1
0.912871,1
1.333333,1
2.038099,1
1.384437,1
1.683251,1
1.069045,1
1.581139,1
1.595448,1
0.797724,1
1.253566,1
1.643168,1
0.516398,1
0.603023,1
1.483240,1
1.441153,1
1.338532,1
0.679366,1
1.625687,1
1.354006,1
1.247219,1
0.000000,1
1.414214,1
0.948683,1
1.814970,1
1.195229,1
2.144761,1
0.832050,1
1.290994,1
1.434860,1
1.350381,1
0.377964,1
1.889822,1
1.945691,1
0.925820,1
1.795055,1
1.195229,1
1.224745,1
1.812654,1
1.511858,1
1.683251,1
1.348400,1
1.772811,1
1.000000,1
1.763834,1
1.566699,1
0.000000,1
1.892969,1
1.290994,1
1.643168,1
1.452966,1
1.322876,1
2.408319,1
1.598611,1
1.362770,1
1.118034,1
1.666667,1
1.264911,1
0.534522,1
1.527525,1
1.000000,1
1.603567,1
1.000000,1
1.069045,1
1.647509,1
1.537412,2
1.702939,2
2.136001,2
1.339447,2
2.021622,2
1.772811,2
1.281740,2
2.287087,2
2.020726,2
1.400000,2
1.598611,2
1.618347,2
1.527525,2
1.732051,2
2.056883,2
2.000000,2
1.651446,2
0.850963,2
1.640825,2
1.748015,2
1.163160,2
1.643168,2
1.538968,2
1.690309,2
1.919430,2
1.762176,2
1.131371,2
1.399405,2
1.774824,2
1.774302,2
1.712698,2
1.566699,2
2.041241,2
1.463850,2
2.020726,2
1.851640,2
1.854050,2
1.632993,2
1.758098,2
1.369306,2
1.198958,2
1.927248,2
1.247219,2
1.535299,2
1.563472,2
1.112697,2
1.507557,2
1.133893,2
1.739437,2
1.860521,2
1.783765,2
1.374369,2
2.097618,2
1.984313,2
1.414214,2
1.767767,2
1.765686,2
1.632993,2
1.414214,2
1.366260,2
1.331438,2
0.953463,2
1.376494,2
1.563472,2
1.148121,2
1.961161,2
0.881917,2
1.923538,2
1.963961,2
1.145644,2
1.414214,2
1.507557,2
1.445998,2
1.690309,2
1.445998,2
1.103355,2
1.483240,2
1.654340,2
1.858641,2
1.732051,2
1.748949,2
1.658312,2
1.881080,2
1.137593,2
1.707825,2
1.358732,2
1.643168,2
2.129163,2
1.571810,2
2.019139,2
1.048809,2
1.000000,2
1.885618,2
2.335497,2
2.285218,2
1.644957,2
1.190238,2
1.779513,2
1.169795,2
1.445998,2
1.091089,2
1.832251,2
1.452966,2
1.870829,2
1.461630,2
1.837117,2
1.732051,2
1.333333,2
1.541104,2
2.195036,2
1.357242,3
1.470133,3
2.160247,3
1.658312,3
1.708801,3
1.845603,3
1.782266,3
1.762983,3
1.445998,3
0.948683,3
1.855921,3
2.000000,3
1.630305,3
2.106537,3
1.349603,3
1.860521,3
1.594261,3
2.073644,3
1.253566,3
1.980676,3
1.878673,3
1.685854,3
1.532262,3
1.601630,3
1.625687,3
1.573592,3
1.362770,3
1.647509,3
2.115109,3
1.690309,3
1.818706,3
1.708801,3
2.193063,3
2.000000,3
1.721326,3
1.447494,3
1.581139,3
1.531283,3
1.750000,3
1.930615,3
1.774824,3
1.358732,3
1.838737,3
1.445998,3
1.894264,3
1.559915,3
1.854050,3
1.483240,3
1.679711,3
1.378405,3
1.957890,3
2.198484,3
1.663330,3
2.273030,3
1.382666,3
1.837117,3
1.589439,3
1.507557,3
1.522558,3
1.855494,3
1.192079,3
2.144761,3
1.241639,3
2.273030,3
1.760682,3
1.552986,3
1.369306,3
1.653280,3
1.260252,3
2.087377,3
2.148345,3
1.732051,3
2.081666,3
1.802776,3
1.914854,3
1.224745,3
1.966384,3
1.677051,3
1.754116,3
1.954017,3
1.847096,3
1.565248,3
1.669046,3
2.112235,3
1.713914,3
2.099784,3
1.593255,3
2.309401,3
2.071634,3
1.805788,3
1.762176,3
2.153222,3
1.732051,3
1.680336,3
1.605910,3
1.814970,3
1.523155,3
2.076656,3
2.128241,3
2.044949,3
2.140872,3
1.910497,3
1.639360,3
2.175623,3
2.102630,3
2.253203,3
1.632993,4
2.155264,4
2.296242,4
1.884144,4
1.923538,4
1.870829,4
1.601282,4
1.281740,4
1.988604,4
1.706389,4
1.854050,4
2.253203,4
1.798147,4
2.104417,4
2.054805,4
1.752549,4
1.936492,4
2.172556,4
1.841549,4
1.562426,4
2.155264,4
1.717183,4
1.670172,4
1.649524,4
2.438723,4
1.851640,4
1.563472,4
1.317893,4
2.167249,4
1.362770,4
2.105548,4
1.845916,4
1.704773,4
2.177599,4
1.829250,4
1.945691,4
1.897367,4
1.945691,4
1.930615,4
1.473728,4
1.336306,4
1.477098,4
1.581139,4
2.206709,4
1.668115,4
1.614665,4
1.832251,4
1.634079,4
2.019901,4
1.784709,4
2.318405,4
1.581139,4
2.258318,4
1.886796,4
1.678744,4
1.698416,4
1.581139,4
1.969059,4
1.833333,4
1.805342,4
1.628822,4
1.581139,4
1.700384,4
1.865476,4
2.125681,4
1.959263,4
2.011332,4
2.883141,4
1.327368,4
1.677051,4
1.870829,4
1.388730,4
2.101587,4
2.251983,4
2.070197,4
1.232282,4
1.367833,4
2.110579,4
1.693123,4
1.918806,4
2.429972,4
1.930615,4
2.127514,4
1.238278,4
1.970369,4
1.899248,4
1.732051,4
1.167748,4
1.685854,4
1.912132,4
2.318405,4
2.033060,4
2.273030,4
2.202272,4
1.763834,4
1.876630,4
2.149197,4
1.658312,4
2.121320,4
1.825742,4
1.788854,4
2.361980,4
1.747178,4
2.340126,4
2.059126,4
2.129163,4
1.718249,4
1.805342,4
2.266355,5
1.881489,5
1.514953,5
1.848423,5
2.094697,5
1.812206,5
1.804387,5
1.541104,5
1.823618,5
2.034785,5
1.930615,5
2.173707,5
1.414214,5
2.023669,5
1.961434,5
2.363945,5
2.813342,5
2.361980,5
1.650496,5
1.870829,5
1.946657,5
1.706389,5
1.807392,5
1.480305,5
1.885618,5
2.000000,5
2.060205,5
1.922408,5
2.256304,5
1.702186,5
1.934408,5
1.788854,5
1.245682,5
1.749459,5
2.270738,5
2.116601,5
1.946397,5
1.944893,5
1.906925,5
1.840894,5
1.840407,5
1.520691,5
1.732051,5
1.447494,5
1.801467,5
2.081666,5
1.589899,5
1.390965,5
1.529284,5
1.456692,5
