1.414214,1
0.816497,1
1.195229,1
1.951331,1
1.772811,1
1.095445,1
2.483277,1
1.455214,1
1.603567,1
1.782266,1
1.322876,1
1.685854,1
1.758098,1
1.961161,1
1.333333,1
1.943651,1
1.346291,1
2.000000,1
1.428286,1
2.380476,1
2.207940,1
1.897367,1
1.581139,1
1.885618,1
0.534522,1
2.000000,1
1.788854,1
2.329929,1
1.598611,1
1.290994,1
1.885618,1
1.544220,1
1.154701,1
1.795055,1
2.465142,1
1.500000,1
1.979057,1
1.069045,1
2.000000,1
1.977142,1
1.000000,1
1.558387,1
2.213594,1
0.816497,1
0.797724,1
1.702939,1
1.754116,1
1.848423,1
0.960769,1
2.035401,1
1.645701,1
1.452966,1
0.000000,1
1.713914,1
1.048809,1
2.222876,1
1.511858,1
2.408319,1
1.109400,1
1.632993,1
1.697749,1
1.514634,1
0.925820,1
2.138090,1
2.104417,1
1.133893,1
2.081666,1
1.511858,1
1.527525,1
2.104417,1
1.690309,1
2.081666,1
1.758098,1
2.000000,1
1.118034,1
1.972027,1
2.000000,1
0.935414,1
2.041241,1
1.732051,1
1.897367,1
1.795055,1
1.658312,1
2.701851,1
1.885618,1
1.732051,1
1.414214,1
2.081666,1
1.788854,1
1.069045,1
2.000000,1
1.500000,1
1.772811,1
1.247219,1
1.772811,1
1.963961,1
1.623688,2
2.012461,2
2.371708,2
1.723539,2
2.431675,2
2.154729,2
1.752549,2
2.496151,2
2.236068,2
1.496663,2
1.810463,2
2.149197,2
1.732051,2
2.075498,2
2.320477,2
2.408319,2
1.954017,2
1.050451,2
1.901416,2
2.013841,2
1.680336,2
2.061553,2
1.835326,2
1.927248,2
2.152110,2
2.236068,2
1.232883,2
1.719981,2
2.049390,2
1.962614,2
2.016598,2
1.882938,2
2.211083,2
1.669046,2
2.362908,2
2.246691,2
2.121320,2
2.058663,2
1.954017,2
1.713914,2
1.600781,2
2.375470,2
1.333333,2
1.772811,2
2.041241,2
1.290994,2
1.834022,2
1.603567,2
2.056883,2
2.148345,2
1.930615,2
1.683251,2
2.366432,2
2.449490,2
1.849609,2
2.091650,2
2.182821,2
1.914854,2
1.625687,2
1.732051,2
1.552125,2
1.623688,2
1.605910,2
1.763834,2
1.381699,2
2.112235,2
1.054093,2
2.213594,2
2.171241,2
1.145644,2
1.625687,2
1.758098,2
1.705606,2
2.299068,2
1.783765,2
1.335144,2
1.658312,2
2.000000,2
2.044949,2
2.218801,2
1.985240,2
1.936492,2
2.148345,2
1.260252,2
1.936492,2
1.640825,2
1.788854,2
2.323790,2
1.894264,2
2.480695,2
1.378405,2
1.232883,2
2.309401,2
2.449490,2
2.666667,2
1.748949,2
1.428869,2
2.160247,2
1.395481,2
1.678744,2
1.290994,2
2.154729,2
2.236068,2
2.041241,2
1.821588,2
2.345208,2
1.963961,2
1.763834,2
1.750000,2
2.393172,2
1.732051,3
1.787050,3
2.677063,3
1.962142,3
1.907878,3
2.172268,3
2.057983,3
2.230016,3
1.827815,3
1.161895,3
2.185813,3
2.251983,3
1.891811,3
2.537223,3
1.973032,3
2.320477,3
1.892969,3
2.345208,3
1.309307,3
2.345208,3
2.222876,3
1.905670,3
1.756974,3
1.769303,3
1.982062,3
1.759329,3
2.138090,3
1.963961,3
2.449490,3
1.889822,3
2.175033,3
2.163331,3
2.410295,3
2.345208,3
2.036700,3
1.676163,3
2.106537,3
1.982684,3
2.150581,3
2.225881,3
2.190890,3
1.775907,3
2.182179,3
1.692228,3
2.388699,3
1.923538,3
2.291288,3
2.129163,3
2.095914,3
1.936492,3
2.223611,3
2.505549,3
2.057507,3
2.629956,3
1.831104,3
2.071634,3
1.905670,3
1.745123,3
1.912875,3
2.128044,3
1.504380,3
2.645751,3
1.607275,3
2.598076,3
2.236068,3
1.925067,3
1.903943,3
2.049390,3
1.514634,3
2.535463,3
2.353394,3
2.031010,3
2.614065,3
2.133073,3
2.113449,3
1.452966,3
2.422120,3
1.887459,3
2.093947,3
2.374103,3
2.449490,3
2.000000,3
1.982062,3
2.303843,3
2.331845,3
2.402650,3
1.775907,3
2.614065,3
2.449490,3
2.043016,3
2.188487,3
2.354879,3
2.267787,3
2.086370,3
2.039092,3
2.169305,3
1.843909,3
2.561738,3
2.326320,3
2.236068,3
2.309401,3
2.280351,3
2.061553,3
2.581989,3
2.492093,3
2.526780,3
1.835857,4
2.596524,4
2.628515,4
2.097618,4
2.190890,4
2.375470,4
1.832750,4
1.500000,4
2.225881,4
2.029199,4
2.031010,4
2.868932,4
2.008316,4
2.507133,4
2.293307,4
2.078805,4
2.217356,4
2.683282,4
2.340568,4
1.870829,4
