137,-0.6729148,-2.069403,5
138,2.138737,-13.474448,6
139,-4.4834743,-14.935964,4
140,-10.980488,30.275864,1
141,12.873742,-14.506137,5
142,-0.7212733,-5.1002316,3
143,12.240201,-15.342592,6
144,12.159042,-15.141843,3
145,-10.913772,30.94634,1
146,-7.066756,8.013049,2
147,-11.536422,30.641575,2
148,0.10244102,0.5997435,5
149,-2.572354,-14.189899,6
150,-10.280358,29.3576,1
151,-0.75957173,-3.9807293,3
152,2.7567225,-13.374461,6
153,-8.00084,9.642986,2
154,14.608496,-9.999358,6
155,14.603264,-10.041273,5
156,-8.05223,23.235233,3
157,-6.993481,16.55886,2
158,-6.03702,6.7297034,4
159,-9.699761,26.762598,1
160,-9.846435,27.055761,2
161,14.613153,-10.060141,6
162,9.218475,-14.870109,5
163,18.377977,-16.073555,3
164,17.599943,-14.71452,6
165,4.022285,-13.497892,6
166,-10.81238,8.455621,2
167,7.8781257,-14.578048,6
168,-8.318197,9.357276,1
169,-1.1301212,-3.0553043,2
170,1.495113,-8.431838,3
171,13.345423,-15.463996,5
172,-7.428436,19.436546,2
173,-2.2227824,-11.20836,4
174,-7.733608,22.363657,1
175,-7.5627117,21.550667,2
176,-4.0426464,-14.59469,4
177,-9.369202,26.984943,1
178,3.1831431,-13.032222,5
179,-7.521777,21.185127,4
180,-11.169636,31.311087,1
181,-1.0559843,-9.438254,1
182,-10.632919,8.885014,5
183,-0.5977319,-6.999038,2
184,-10.601721,31.768349,1
185,-9.195223,22.533224,2
186,-3.374657,3.1094222,3
187,0.17585382,0.880634,3
188,-0.67150056,-6.390801,2
189,-2.6933753,-11.8546295,4
190,-0.53658015,-0.61569226,5
191,15.926932,-12.927758,6
192,-5.04127,5.1525173,1
193,-11.737635,31.269573,2
194,-3.44149,-14.39055,4
195,3.7739284,-13.393344,4
196,-0.7058858,-8.379902,3
197,-0.7831344,-3.710925,3
198,-3.4126647,3.2516205,3
199,14.222787,-15.581716,5
200,-3.9335415,-14.386586,5
201,15.590689,-15.60059,5
202,7.364509,-14.539734,5
203,-0.41423202,-0.15060142,4
204,18.568954,-15.860086,4
205,-4.7146506,-14.0661,4
206,-11.072715,8.70265,3
207,18.50777,-15.3602705,5
208,5.914059,-14.053336,5
209,-3.4768221,3.2449844,2
210,14.988514,-11.70644,5
211,15.827141,-15.0255575,6
212,11.652846,-14.649009,5
213,18.026348,-15.251317,5
214,-10.847303,7.9155664,2
215,10.522227,-15.057892,6
216,-0.92901444,-1.7449571,2
217,1.0306454,-13.570305,5
218,-6.383186,7.8447223,3
219,-3.778786,-15.012379,5
220,13.366624,-15.712096,6
221,5.1021624,-11.94398,6
222,-6.556981,7.9808755,3
223,-5.102938,5.210247,2
224,-7.087761,15.967905,1
225,5.8827925,-11.559947,5
226,-1.7909279,-14.194441,6
227,-2.7695897,-14.486415,6
228,13.060066,-15.0378685,5
229,14.5824995,-10.179468,6
230,-1.1669972,-0.75527275,1
231,-4.253988,2.988504,2
232,-7.4715376,20.262774,2
233,-7.620565,21.999548,1
234,-0.7121173,-3.0316262,3
235,-10.3358965,7.8729157,2
236,-4.008328,4.1601095,2
237,-10.383205,28.63622,1
238,14.854022,-11.523417,6
239,1.2073323,-13.533056,5
240,13.903831,-15.421394,4
241,-8.029741,20.93484,3
242,16.77234,-15.04447,6
243,-2.0944886,-13.735821,4
244,-8.009854,23.458965,1
245,-4.377109,3.2892566,4
246,-9.779838,27.532066,2
247,-9.024317,22.745577,6
248,-2.8008666,-13.926207,5
249,3.0813823,-13.013367,4
250,13.216685,-15.702696,6
251,6.826402,-14.342618,4
252,-10.627868,30.189512,1
253,16.30793,-15.698697,6
254,-2.1863184,-11.1739435,2
255,11.77704,-15.237894,6
256,-2.4223928,-11.537396,4
257,-9.911469,28.23268,1
258,12.446645,-15.641959,4
259,-0.6763171,-6.365247,3
260,-0.52725065,-4.2694316,5
261,-6.769264,16.051987,3
262,-9.005195,25.517258,1
263,-9.617805,7.693531,2
264,7.6297326,-14.531949,4
265,-3.2303543,-14.675328,4
266,12.724842,-15.233805,4
267,18.377977,-16.073553,6
268,-4.0820827,4.032071,1
269,16.980448,-15.666246,5
270,5.37508,-13.914227,6
271,-8.725754,9.287577,2
272,18.50777,-15.36027,6
273,-7.9243045,9.363113,2
274,6.815304,-14.304298,4
275,17.577227,-15.750958,6
276,16.768074,-15.855602,4
277,1.7475168,-11.327575,5
278,-0.5961701,-8.166229,1
279,0.13857676,0.6719003,3
280,-11.469177,29.92182,1
281,0.47567073,-13.496957,5
282,-9.456165,25.702076,1
283,-1.5352429,-2.1844666,3
284,-0.80610687,-8.809163,4
285,6.172846,-11.993745,4
286,7.08438,-14.438545,6
287,-6.828116,9.886892,3
288,-0.7818189,-8.59289,4
289,-9.426136,7.6331286,2
290,0.121458255,0.6566729,5
291,-7.721229,8.017302,3
292,-10.288448,31.023012,1
293,-8.115575,23.840645,2
294,-9.055267,24.941648,6
295,8.618244,-14.638084,4
296,-8.172718,7.712037,5
297,9.749487,-14.932081,6
298,-0.09196476,0.3014271,4
299,-10.009614,8.841444,3
300,14.61125,-10.017477,5
301,17.813017,-15.667533,4
302,-10.741445,7.613156,1
303,-8.534514,24.263262,2
304,-10.515782,29.30204,1
305,-0.9297771,-14.086672,4
306,-10.281638,30.665682,1
307,-10.006994,28.047386,1
308,2.400192,-13.201391,6
309,-3.4777763,-13.528772,4
310,-11.652118,31.756502,1
311,-8.346433,8.020952,4
312,-5.575523,5.6256595,1
313,2.8060534,-12.658708,6
314,-10.312153,30.11263,2
315,-11.533285,31.403536,2
316,-7.1699452,17.688944,2
317,-11.230436,8.386012,2
318,-9.992512,8.280131,3
319,0.21860874,-13.889165,6
320,2.012333,-13.035648,5
321,-0.69744986,-5.4704537,3
322,-11.51454,30.390795,1
323,-4.4553757,4.3542247,2
324,-4.45788,-14.014927,3
325,1.6288265,-8.197823,3
326,-0.85045296,-8.892156,3
327,-1.1019357,-1.2102959,3
328,15.121893,-15.438101,4
329,-7.5252576,6.585715,3
330,6.89187,-14.172223,5
331,-0.7163145,-5.103397,5
332,-6.8735085,9.691751,3
333,12.2032585,-15.610338,5
334,-9.998001,7.4086847,3
